"code_bss_old","code_bss_new","point_name","code_insee","lon","lat","altitude","year_min","year_max","nb_gwlevel_obs","info_up_date"
"08277X0163/F2","BSS001ZNHL","PONTET (SAINT-MEDARD-D'EYRANS-33)","33448",-0.520650656778577,44.7128851386647,21.88,1978,2024,6963,"2024-12-04"
"07794X0001/F","BSS001WWKW","COMMUNAL (SAINT-YZAN-DE-SOUDIAC - 33)","33492",-0.385003514856069,45.1423590228194,39.33,1962,2024,7624,"2024-12-04"
"07544X0091/PZEM3","BSS001VYVE","QUEYZANS (SAINT-YZANS-DE-MEDOC - 33)","33493",-0.808788910134063,45.3325847571532,2.92,1998,2024,6139,"2024-12-04"
"08511X0036/F1","BSS002ACWU","LA JALOUSIE (SAUCATS - 33)","33501",-0.650900304978932,44.6228110426546,67.69,1969,2024,7328,"2024-12-04"
"08022X0004/F","BSS001XTRV","BOURG (SAUMOS - 33)","33503",-0.989058902769752,44.9205204281321,31.85,1997,2024,6542,"2024-12-04"
"08026X0001/F1","BSS001XUES","FORAGE COMMUNAL (SAUMOS - 33)","33503",-0.993083184641642,44.9028078723658,32.39,1963,2024,3086,"2024-12-04"
"08035X0032/P","BSS001XZUD","BELGIQUE (LE TAILLAN-MEDOC-33)","33519",-0.658533005170485,44.9088070667626,33.27,1978,2024,6061,"2024-12-04"
"08502X0079/F","BSS002ABPB","PIRAC F1 (LE TEICH-33)","33527",-0.975334169038211,44.6069022624676,9.67,1988,2024,6873,"2024-12-04"
"08026X0036/F1","BSS001XUGC","LE TEMPLE 1","33528",-0.988965252607246,44.8409219089005,36.86,1991,2024,6639,"2024-12-04"
"08494X0126/PZ1","BSS002AAFX","VILLEMARIE 126 (LA TESTE DE BUCH-33)","33529",-1.11753945822149,44.6005996089261,14.00,2009,2024,5279,"2024-12-04"
"07298X0004/F","BSS001UZEW","PONT DE LABREDE (VENDAYS-MONTALIVET - 33)","33540",-1.10758427082672,45.3713729600315,3.70,1971,2024,1543,"2024-12-04"
"07298X0042/PZ","BSS001UZGK","COLONIES (VENDAYS MONTALIVET-33)","33540",-1.14280025782239,45.3858095821449,11.60,2010,2024,5006,"2024-12-04"
"07298X0037/P","BSS001UZGE","MAYAN (VENDAYS-MONTALIVET-33)","33540",-1.08497960320118,45.3792862632,5.00,2008,2024,6024,"2024-12-04"
"07298X0001/F1","BSS001UZET","MONTALIVET (VENDAYS-MONTALIVET - 33)","33540",-1.14303732450963,45.3752378984204,11.22,1998,2024,7181,"2024-12-04"
"08522X0009/F1","BSS002AESZ","CFBG (VERDELAIS - 33)","33543",-0.257280623232571,44.5839903000012,32.00,1973,2024,3130,"2024-12-04"
"10407X0071/GOLF","BSS002KQRT","GOLF AGDE ASTIEN - 17","34003",3.48970427858182,43.2830960684327,3.22,1990,2024,11677,"2024-12-04"
"09894X0005/S","BSS002GMMC","ANIANE","34010",3.57575503766009,43.6980870526444,64.95,2004,2024,7198,"2024-12-04"
"09897X0081/DDEP6","BSS002GMZT","ASPIRAN GARE","34013",3.46836862556567,43.563168905985,40.00,2003,2024,7430,"2024-12-04"
"10165X0184/F4","BSS002JDVA","Thermes F4 - 39","34023",3.67748253678062,43.4440977178537,8.34,1996,2024,6113,"2024-12-04"
"10166X0253/P4","BSS002JEKE","BALARUC / P4","34023",3.70206715487968,43.4569130480032,41.23,1999,2024,7948,"2024-12-04"
"10166X0212/BV83","BSS002JEHM","CGE TENNIS - 3217","34024",3.68892953508954,43.4630015520886,11.80,1997,2024,8609,"2024-12-04"
"09888X0093/DOUZES","BSS002GKPZ","SOURCE DES DOUZES","34028",3.18645853401844,43.6121553690285,255.00,2006,2024,6461,"2024-12-04"
"10403X0235/2031B","BSS002KPHD","BESSAN 2031 BIS","34031",3.44992613578865,43.3428641618396,6.29,1983,2024,9588,"2024-12-04"
"10403X0314/F136","BSS002KPJW","CAILLAN","34031",3.44294935468264,43.3471187085512,6.67,1997,2024,9690,"2024-12-04"
"10401X0128/CLAIRA","BSS002KNAY","Clairac  - 14","34032",3.32442440803142,43.3628912323236,27.04,1986,2024,10748,"2024-12-04"
"09645X0002/SO","BSS002ERZD","SOURCE DE FONTBONNE","34043",3.99715647838828,43.7791334268017,51.00,2015,2024,3207,"2024-12-04"
"09908X0345/AUBE","BSS002GQUA","Aube Rouge - 810","34057",3.92911992758187,43.6378164860656,36.07,1981,2024,9220,"2024-12-04"
"09635X0003/FHY","BSS002EQVH","CENT FONTS - CAUSSE DE LA SELLE","34060",3.62406102677269,43.7598363467195,104.64,1997,2024,9379,"2024-12-04"
"10153X0069/VLHR8","BSS002JASM","CAZOULS D'HERAULT","34068",3.45217860499396,43.5054641621979,22.57,1999,2024,8567,"2024-12-04"
"09634X0074/CLARET","BSS002EQVB","CLARET","34078",3.91293651366092,43.8544940800026,139.04,2005,2024,6917,"2024-12-04"
"10136X0222/C1","BSS002HZLF","USCLATS (FORAGE DE)","34086",2.69409412877352,43.4652995998256,405.00,2006,2024,6496,"2024-12-04"
"10162X0226/V","BSS002JDBC","COURNONSEC","34087",3.69486795476873,43.5342299701489,40.62,1969,2024,9124,"2024-12-04"
"10157X0104/1777","BSS002JBSG","FLORENSAC 1777","34101",3.43458583464613,43.4024727946553,11.07,1973,2024,9315,"2024-12-04"
"09645X0035/111111","BSS002ESAH","FONTBONNE MOUGERES EST","34110",3.99532164273012,43.7847536435579,77.00,1993,2014,7350,"2024-12-04"
"09905X0064/CMBSAL","BSS002GNZK","COMBE SALINIERE (FORAGE DE)","34114",3.604513503237,43.6370797322984,131.46,2007,2024,6040,"2024-12-04"
"09907X0541/AVY","BSS002GQDW","GRABELS","34116",3.79047373680117,43.6462446433977,123.00,2017,2024,2870,"2024-12-04"
"09907X0122/RIVE-D","BSS002GPMX","SOURCE AVY","34116",3.79239129376812,43.6469013519989,70.00,2020,2024,1451,"2024-12-04"
"09916X0098/LANSAR","BSS002GUMH","LANSARGUES - 2284","34127",4.0990836306757,43.6499322998054,5.81,1996,2024,8628,"2024-12-04"
"09912X0278/FORAGE","BSS002GSDW","LUNEL","34145",4.121301,43.679789,10.00,2004,2024,7184,"2024-12-04"
"10148X0031/POMPA","BSS002JAFP","MARAUSSAN","34148",3.16348977946535,43.3807925243234,14.00,2004,2024,7174,"2024-12-04"
"09917X0192/P5CEHM","BSS002GUVJ","P5-CEHM - 2581","34151",4.17017823616218,43.6312483523043,2.33,1987,2024,8963,"2024-12-04"
"10163X0156/SG","BSS002JDGQ","Good Year - 3266","34159",3.79449553511929,43.5145353014573,32.91,1997,2024,7889,"2024-12-04"
"09908X0174/MASJAU","BSS002GQME","BRGM MONTPELLIER","34172",3.902139,43.616584,31.38,1974,2024,8824,"2024-12-04"
"BSS003UGMK/X","BSS003UGMK","MANTILLA","34172",3.90441299819113,43.5952778545108,11.81,2018,2024,2502,"2024-12-04"
"09894X0077/DRAC","BSS002GMPT","PUITS DU DRAC","34173",3.52237700484108,43.6968116855333,100.00,2003,2024,7206,"2024-12-04"
"09906X0149/TOUAT","BSS002GPFH","TOUAT","34202",3.76654544844149,43.5925844115492,64.00,2003,2012,2683,"2024-12-04"
"09906X0161/PZ1","BSS002GPFS","PIGNAN MAISON DE RETRAITE","34202",3.74711069739283,43.5825650713148,75.00,2003,2024,7293,"2024-12-04"
"10154X0076/MAMERT","BSS002JAWN","FORAGE SAINT MAMERT OUEST CODE SISE 000514","34204",3.53624142487636,43.5515305499567,80.50,2005,2024,6972,"2024-12-04"
"09892X0679/EXH70","BSS002GMCK","PUECH (LE)","34220",3.32731710695282,43.6955757184355,157.79,2003,2024,7535,"2024-12-04"
"09915X0181/AUNES","BSS002GUEA","SAINT AUNES","34240",3.97821837706148,43.6327498270886,21.00,1977,2024,15494,"2024-12-04"
"09911X0302/BRES-S","BSS002GRRD","SAINT BRES S","34244",4.036220002894,43.6586345278604,18.00,2004,2024,7628,"2024-12-04"
"09911X0303/BRES-P","BSS002GRRE","SAINT BRES P","34244",4.03628633759695,43.6586713408769,18.00,2004,2024,7331,"2024-12-04"
"09911X0317/P3BIS","BSS002GRRU","SAINT GENIES","34256",4.016917,43.699136,53.00,1981,2024,4919,"2024-12-04"
"09911X0280/F","BSS002GRQJ","FORAGE DE BERANGE F2","34256",4.01405864403273,43.7058794927037,54.00,2000,2024,8766,"2024-12-04"
"09882X0208/FONCAU","BSS002GJTH","SOURCE FONTCAUDE","34257",2.99714324350763,43.6829527946389,395.00,2005,2024,6347,"2024-12-04"
"09907X0321/MLS3","BSS002GPWB","MIDI LIBRE","34270",3.85483114801182,43.5718998631055,15.46,1976,2024,16957,"2024-12-04"
"10406X0060/DRILLE","BSS002KQLH","Drilles - Serignan34 - 112","34299",3.3368613273145,43.2798745972233,3.17,1989,2023,13332,"2024-12-04"
"10405X0124/F17","BSS002KQBB","SERIGNAN F17","34299",3.31616941979905,43.2878878376177,2.72,1988,2024,9338,"2024-12-04"
"10406X0125/F2016","BSS002KQNY","DRILLES F2016 - 10043","34299",3.33677234802429,43.2780105428183,1.00,2016,2024,3202,"2024-12-04"
"10405X0171/VALRAS","BSS002KQCS","Valras - 11","34324",3.27458637798877,43.236841407861,2.46,1978,2024,10875,"2024-12-04"
"10402X0133/SRAE13","BSS002KNSC","Vias source - 113","34332",3.38892918897412,43.3122576581857,10.00,1990,2024,10185,"2024-12-04"
"10142X0043/SUD","BSS002HZTR","COUDURO SUD","34334",2.976117,43.534217,198.78,2005,2024,6376,"2024-12-04"
"10145X0022/F3","BSS002HZXC","LINQUIERE NORD","34339",2.954121,43.402553,165.00,2005,2024,6997,"2024-12-04"
"03546X0017/F","BSS000ZQXN","Piézomètre de LA CHAPELLE (Arbrissel - 35)","35005",-1.29728935874013,47.9272154386614,75.00,2005,2024,7140,"2024-12-04"
"03162X0049/PZ","BSS000XLMM","Piézomètre du VILLAGE (Boisgervilly - 35)","35027",-2.06460975930822,48.1867329544371,82.00,2005,2024,6827,"2024-12-04"
"02465X0061/F","BSS000TPNY","PIÉZOMÈTRE DU CALVAIRE (BONNEMAIN - 35)","35029",-1.76253286118049,48.4677691421767,85.00,2005,2024,7120,"2024-12-04"
"03535X0043/PZ","BSS000ZPHJ","Piézomètre de BOUT DE SEMNON (Bourg-des-Comptes - 35)","35033",-1.75536502465028,47.9041335240479,14.00,2005,2024,6876,"2024-12-04"
"02478X0156/PZ","BSS000TRGE","PIÉZOMÈTRE 2 DE LA BARRE DE BLERON (LOUVIGNÉ -35)","35162",-1.16274920709414,48.4716396075798,173.00,2003,2024,7606,"2024-12-04"
"02835X0055/PZ","BSS000VUPU","Piézomètre de LA ROCHE (Mézières -35)","35178",-1.43295174533085,48.3138366050327,44.00,2005,2024,6066,"2024-12-04"
"03885X0034/F","BSS001BLWA","Piézomètre des MONTS (La Noë Blanche - 35)","35202",-1.76485137003811,47.7800631730943,88.00,2004,2024,7159,"2024-12-04"
"03514X0106/F","BSS000ZLVF","PIÉZOMÈTRE 2 DE LA STATION BIOLOGIQUE (PAIMPONT - 35)","35211",-2.2288769866927,48.0039056062184,154.00,2003,2024,5806,"2024-12-04"
"02451X0023/F","BSS000TMEB","Piézomètre de l'AEROPORT (Pleurtuit - 35)","35228",-2.07805541544219,48.5901528744234,57.00,2005,2024,7163,"2024-12-04"
"03172X0088/PZ","BSS000XMZQ","Piézomètre de LA PETITE NOË (Saint-Grégoire - 35)","35278",-1.68506949452701,48.1655558215065,38.00,2005,2024,6920,"2024-12-04"
"03175X0338/PZ","BSS000XNZX","Piézomètre chez METEO-FRANCE (St-Jacques -35)","35281",-1.72312419470659,48.0658581486807,35.00,2003,2024,7588,"2024-12-04"
"03884X0021/TF1PR","BSS001BLSZ","Brutz TF1","35332",-1.50564580297745,47.8120502273027,68.00,1993,2024,9922,"2024-12-04"
"03182X0027/PZ","BSS000XTEY","Piézomètre des LANDES DE LA COMMUNE (Val-d'Izé - 35)","35347",-1.31662414425937,48.1960800554804,107.00,2006,2024,6680,"2024-12-04"
"05712X0016/P","BSS001MVCQ","BOIS RAMIER AMBRAULT - 36","36003",1.93825592426626,46.7945813348205,164.43,1995,2024,9681,"2024-12-04"
"05711X0002/PAEP","BSS001MUZS","PUITS JARRERIE ARDENTES - 36","36005",1.84082765860318,46.742843770958,169.82,1995,2024,10057,"2024-12-04"
"05707X0009/FAEP2","BSS001MUYJ","LES GRANDS CHEZEAUX (PETIT PONT) - AEP N.2 ARTHON - 36","36009",1.68104192922291,46.6974985741593,137.68,1994,2024,10333,"2024-12-04"
"05435X0019/F","BSS001LMSB","AZAY LE FERRON - 36","36010",1.09705846504387,46.8308379365354,98.37,2011,2024,4908,"2024-12-04"
"05176X0033/FAEP3","BSS001KFEB","MONTPLAISIR F3 BAUDRES - 36","36013",1.57461517975189,47.0690016392363,160.74,1994,2024,10464,"2024-12-04"
"05445X0081/P1","BSS001LPBQ","LA RUE LA CHAPELLE ORTHEMAL - 36","36040",1.4417284242611,46.8422552519133,135.57,1972,2024,10714,"2024-12-04"
"05165X0016/F","BSS001KEWU","CHATILLON BELLETIERE - 36","36045",1.15359815058435,46.9842591047423,105.10,2010,2024,5011,"2024-12-04"
"05432X0024/F1AEP","BSS001LMMC","STATION DE POMPAGE CHATILLON-SUR-INDRE - 36","36045",1.17767217172381,46.9798328320055,92.52,1994,2024,10576,"2024-12-04"
"05446X0136/S","BSS001LPLD","LE PRES CHEZELLES - 36","36050",1.58536355338176,46.8883709915733,138.23,1995,2024,10143,"2024-12-04"
"05448X0086/P","BSS001LPYU","AERODROME - CHATEAU D'EAU DEOLS - 36","36063",1.71335790646141,46.853852494016,158.28,1995,2024,10465,"2024-12-04"
"05936X0004/S","BSS001NVSZ","La Patraque Eguzon - 36","36070",1.56136211300561,46.4472736136952,277.69,2013,2024,3990,"2024-12-04"
"05687X0040/P","BSS001MTHP","LES AUZANNES FONTGOMBAULT - 36","36076",0.96265849063058,46.6610501793487,114.98,1994,2024,10186,"2024-12-04"
"05452X0107/PZ","BSS001LQJN","Piezo Issoudun 2","36088",1.974980037567,46.9548339265285,143.38,2014,2024,3797,"2024-12-04"
"05452X0002/P","BSS001LQED","CHINAULT- CHATEAU D'EAU ISSOUDUN - 36","36088",1.97506080506206,46.9547355966635,143.60,1995,2015,6321,"2024-12-04"
"05706X0003/PFAEP","BSS001MUWR","LOTHIERS LUANT - 36","36101",1.58828720838708,46.7048065726836,154.95,1995,2024,10168,"2024-12-04"
"04905X0053/P","BSS001HSRU","LA MURAILLE LYE - 36","36107",1.49224045765099,47.2006557797087,130.17,1995,2024,10206,"2024-12-04"
"05933X0006/FAEP3","BSS001NVNN","VAVRE -  AEP VAVRE  N 1 - PARCELLE 1369 - STATION MAILLET - 36","36110",1.68951247254776,46.5889263275303,184.00,1995,2024,9831,"2024-12-04"
"05932X0003/PAEP","BSS001NVKK","BOURG - AEP LE MENOUX - 36","36117",1.56948072795427,46.5545467889886,151.95,1995,2024,9142,"2024-12-04"
"05943X0006/FAEP1","BSS001NVXH","LES RIBATTES   AEP MONTGIVRAY - 36","36127",1.98200918543976,46.6005351486718,202.20,1995,2024,9919,"2024-12-04"
"05432X0003/F","BSS001LMLF","LE GONNEAU MURS - 36","36136",1.1799369182873,46.9180793608393,122.00,1995,2024,9981,"2024-12-04"
"05716X0009/F2","BSS001MVGA","NOHANT-VIC F2","36143",1.95241389907578,46.6325874611453,184.68,2011,2024,4384,"2024-12-04"
"05716X0008/F1","BSS001MVFZ","NOHANT-VIC F1","36143",1.95237382048062,46.6326321200152,184.65,2011,2024,4355,"2024-12-04"
"05186X0002/P","BSS001KFUV","PONCET-LA-VILLE (CHEZEAUX DEBERT) PAUDY - 36","36152",1.96353857964071,47.0350762255025,163.62,1994,2024,10632,"2024-12-04"
"05168X0006/FAEP","BSS001KEZG","LE POUZAT PELLEVOISIN - 36","36155",1.4245780224697,46.9842519335624,137.52,1995,2024,10090,"2024-12-04"
"05923X0004/FAEP","BSS001NUYA","ENVOULON PRISSAC - 36","36168",1.3220516891946,46.531498352726,135.77,1994,2024,10347,"2024-12-04"
"05696X0002/FAEP","BSS001MUBW","AEP - CHATEAU D'EAU - LA MONDONNERIE ROSNAY - 36","36173",1.22210946318325,46.7011399178413,116.43,1994,2024,10524,"2024-12-04"
"05695X0050/F","BSS001MUBA","LA MUSARDIERE   AV 59 RUFFEC LE  CHATEAU - 36","36176",1.16325049044433,46.6547205805953,127.12,1995,2024,10342,"2024-12-04"
"05914X0007/PAEP","BSS001NUHP","LA VAUDIEU SAINT-HILAIRE-SUR-BENAIZE - 36","36197",1.04807078750627,46.5704212110473,132.89,1994,2024,10546,"2024-12-04"
"05441X0090/P","BSS001LNFP","BEL-AIR ST LACTENCIN - 36","36198",1.49183535523376,46.9196208933153,159.20,1995,2024,10239,"2024-12-04"
"05442X0018/P","BSS001LNJT","LA MARMAGNE ST MARTIN DE LAMPS - 36","36201",1.57450193381043,46.9685885466197,143.92,1995,2024,10452,"2024-12-04"
"05458X0003/PAEP","BSS001LQZN","SUD-BOURG SEGRY - 36","36215",2.08367316397182,46.8862592135538,150.20,1995,2024,10335,"2024-12-04"
"05446X0022/P","BSS001LPFK","LES CHEZEAUX VILLEDIEU-SUR-INDRE - 36","36241",1.57575324628068,46.8662350071096,158.99,1988,2024,10882,"2024-12-04"
"05443X0079/F","BSS001LNSJ","LE PRE LONG / LE PETIT VIGNOL - FORAGE PZ6 VINEUIL - 36","36247",1.6692147042366,46.9376365894163,163.91,1989,2024,11573,"2024-12-04"
"04883X0077/FAEP","BSS001HPXY","ATHEE-SUR-CHER (37) LA GATINELLE - CÉNO AEP","37008",0.933690924039262,47.325968929736,80.00,1993,2024,17087,"2024-12-04"
"04883X0081/FAEP","BSS001HPYC","ATHÉE-SUR-CHER (37) LA GATINELLE CRAIE","37008",0.934210587870591,47.3263351085124,84.51,1993,2024,17817,"2024-12-04"
"04866X0038/PZ","BSS001HMPB","AVOINE (37) CENTRALE NUCLÉAIRE","37011",0.163393153760777,47.2247770996045,34.00,1993,2024,17986,"2024-12-04"
"04577X0097/P","BSS001FHAU","La Noue","37018",0.601168516008836,47.3460156656248,83.43,1978,2019,16489,"2024-12-04"
"BSS003FVEA/X","BSS003FVEA","BALLAN-MIRE (37) LA COMMANDERIE PIEZO","37018",0.609330980807432,47.3485008568232,-999.00,2019,2024,2011,"2024-12-04"
"04862X0003/FAEP","BSS001HMAP","BOURGUEIL (37) PRES DES ABATTOIRS FORAGE","37031",0.161163347605981,47.2796287970243,32.44,1993,2024,18302,"2024-12-04"
"05422X0015/F","BSS001LMAG","CELLE-GUENAND (LA) (37) LES GAGNEUX FORAGE","37044",0.874169815728466,46.948150810904,123.52,1993,2024,18757,"2024-12-04"
"05138X0009/F","BSS001KBUC","CHAMPIGNY-SUR-VEUDE (37) LE LAC FORAGE","37051",0.304945191599295,47.0522406185706,46.78,1993,2024,18060,"2024-12-04"
"04563X0105/F","BSS001FEWY","CHANNAY-SUR-LATHAN (37) LESSAY PIEZO","37055",0.236427037734986,47.4708881631467,84.58,1993,2024,16709,"2024-12-04"
"04277X0062/FAEP2","BSS001DSHR","CHÂTEAU-RENAULT (37) MERE AEP","37063",0.926282908913901,47.5964880000461,93.91,1993,2024,18703,"2024-12-04"
"05155X0002/FAEP","BSS001KEFF","CIVRAY-SUR-ESVES  (37) GUE FELONNIÈRE AEP","37080",0.717025504561955,47.0440287599977,67.30,1988,2024,20344,"2024-12-04"
"05421X0001/FAEP1","BSS001LLYF","GRAND-PRESSIGNY (LE) (37) STATION DE POMPAGE AEP","37113",0.790837758736005,46.9262727370205,58.22,1993,2024,19359,"2024-12-04"
"04271X0042/P","BSS001DRRV","HERMITES (LES) (37) LA JOACHINERIE PUITS","37116",0.739173375180555,47.6822267000299,144.43,1978,2024,18894,"2024-12-04"
"04891X0042/F","BSS001HQXY","LE COURBAT","37127",1.11022255272674,47.250157786297,128.22,1993,2010,5542,"2024-12-04"
"04581X0015/FAEP2","BSS001FJZE","MONNAIE (37) CHÂTEAU D'EAU AEP","37153",0.789103014678079,47.4985973813014,129.17,1993,2024,19180,"2024-12-04"
"04881X0035/FAEP","BSS001HPFK","MONTBAZON (37) CHÂTEAU D'EAU ""LES AVRAINS"" AEP","37154",0.716483905843766,47.2801201336289,86.00,1993,2024,17075,"2024-12-04"
"04581X0019/P","BSS001FJZJ","PARCAY-MESLAY (37) BELLEVUE FORAGE","37179",0.745637129691139,47.4644694394632,114.22,1978,2024,18703,"2024-12-04"
"05154X0028/FAEP","BSS001KECX","PERRUSSON (37) LES LIRATS AEP","37183",0.990230385542017,47.0934404956171,96.11,1993,2024,18351,"2024-12-04"
"05411X1010/FAEP","BSS001LKGU","RAZINES (37) STATION DE POMPAGE AEP","37191",0.387498260993141,46.9725001747365,69.21,1993,2024,18633,"2024-12-04"
"04261X2003/F","BSS001DRAQ","SAINT-AUBIN-LE-DEPEINT (37) LANCOMMUN FORAGE","37207",0.389898971808052,47.6178857987657,109.07,1993,2024,16631,"2024-12-04"
"04262X0003/F","BSS001DRCH","SAINT-CHRISTOPHE-SUR-LE-NAIS (37) LE BOIS DES CŒURS FORAGE","37213",0.46098573532107,47.6321005393735,107.00,1993,2024,18743,"2024-12-04"
"05157X0005/FAEP2","BSS001KENV","SAINT-SENOCH (37) CHÂTEAU D'EAU AEP","37238",0.971075242776806,47.0437292264589,143.00,2010,2024,5092,"2024-12-04"
"05148X0005/F","BSS001KDMR","SEPMES (37) PUITS DE L'EGLISE PUITS","37247",0.674841873072004,47.0672713320873,96.00,2010,2024,5130,"2024-12-04"
"04571X0015/P","BSS001FFSN","SOUVIGNE (37) L'IMBERTIÈRE  PUITS","37251",0.416863387028508,47.5142819719172,96.62,1993,2024,19265,"2024-12-04"
"04265X0012/FAEP1","BSS001DRGG","SOUVIGNE (37) STATION DE POMPAGE AEP","37251",0.38641298538774,47.5207468587547,87.00,1993,2024,17927,"2024-12-04"
"05141X0129/FAEP","BSS001KCBM","TOUR-SAINT-GELIN (LA) (37) LES BASSES CHARPENTIÈRES AEP","37260",0.394117240861423,47.0804185034129,90.31,1993,2024,18428,"2024-12-04"
"04578X0102/FAEP","BSS001FHPZ","TOURS (37) LA PETITE ARCHE FORAGE","37261",0.696851539802527,47.4244727232351,100.32,1990,2024,18916,"2024-12-04"
"05162X0008/P","BSS001KEUK","VILLELOIN-COULANGE (37) LA BOUQUETIÈRE PUITS","37277",1.23355369664858,47.15765896789,134.94,1978,2024,19155,"2024-12-04"
"05156X0011/P","BSS001KEKE","VOU (37) LA FORGES  PUITS","37280",0.846013211441442,47.0680883194145,101.23,1978,2024,18904,"2024-12-04"
"07973X0011/RS15S","BSS001XSHT","Piezometre - Rochetaillee (Bourg-d-Oisans - BRGM 38)","38052",6.00553876761217,45.1161801997773,710.02,2007,2024,6370,"2024-12-04"
"07466X0054/F","BSS001VTAU","PIEZOMETRE - LES BOURASSONES (CLONAS-SUR-VAREZE - BRGM 38)","38114",4.76702547919365,45.4129165656837,157.34,2005,2024,6593,"2024-12-04"
"07463X0084/P","BSS001VSPT","Puits - Les Barres (Les-Cotes-d-Arey - BRGM 38)","38131",4.8632884997828,45.4659547219397,376.00,2011,2024,4910,"2024-12-04"
"07231C0252/BUCLAY","BSS001UUFE","PIEZOMETRE - ROND POINT (BUCLAY - BRGM 38) - BSH","38189",5.04129614223677,45.6400193670762,261.00,1994,2024,7832,"2024-12-04"
"07464X0005/SM3","BSS001VSQE","PIEZOMETRE - CHEMIN CHARBONNIER (MOIDIEU-DETOURBE - BRGM 38) - BSH","38238",5.02524137211629,45.4950287739859,276.00,1987,2024,8756,"2024-12-04"
"07477X0048/F1","BSS001VTWN","FORAGE - LA VIE (NANTOIN  - BRGM 38) - BSH","38274",5.27805032926817,45.4252634853449,448.32,1991,2024,9649,"2024-12-04"
"07238X0110/F","BSS001UVRT","FORAGE - ZA DU VERNAY (NIVOLAS-VERMELLE - BRGM 38) - BSH","38276",5.31310972029436,45.5707770641337,267.50,2005,2024,6379,"2024-12-04"
"BSS003ZFSK/X","BSS003ZFSK","PUITS - LES OVES SUD (LE PEAGE DE ROUSSILLON - BRGM 38)","38298",4.764418,45.364615,137.80,1997,2024,2948,"2024-12-04"
"07476X0029/S","BSS001VTUD","PIEZOMETRE - BOIS DES BURETTES (PENOL - BRGM 38) - BSH","38300",5.19017582950695,45.3650549559674,328.43,1989,2024,8840,"2024-12-04"
"07475X0008/F3","BSS001VTSN","PIEZOMETRE - VAL DU SUZON (POMMIER-DE-BEAUREPAIRE - BRGM 38) - BSH","38311",5.11225163580222,45.3671491402103,310.18,1999,2024,7737,"2024-12-04"
"07953X0104/P","BSS001XNAA","PUITS - FONTCHAUDE (SAINT-BONNET-DE-CHAVAGNE - BRGM 38) - BSH","38370",5.22898741221893,45.1239583559592,250.00,2005,2024,6197,"2024-12-04"
"07714X0054/F","BSS001WNVS","PIEZOMETRE - VEYER (ST-ETIENNE-ST-GEOIRS - BRGM 38) - BSH","38384",5.35732120902591,45.3571566736002,400.64,1992,2024,8982,"2024-12-04"
"07488X0011/F","BSS001VUVX","PIEZOMETRE - CHAMP CAPTANT (ST-JOSEPH-DE-RIVIERE - BRGM 38) - BSH","38405",5.68611624926691,45.3735977338737,409.00,1982,2024,10070,"2024-12-04"
"07237X0113/F","BSS001UVLK","FORAGE - LES TUCHES (SAINT-SAVIN - BRGM 38) - BSH","38455",5.27540066614918,45.6292368832259,216.00,2005,2024,6759,"2024-12-04"
"07228X0017/PZF","BSS001UTZK","Piezometre - Champ gymnase (Septeme - BRGM 38)","38480",4.99535088977871,45.5555188433347,230.99,2005,2024,6786,"2024-12-04"
"07703X0043/SDC","BSS001WMCG","PIEZOMETRE - BEL AIR (BOUGE-CHAMBALUD - BRGM 38) - BSH","38496",4.91131598976644,45.3388439108238,229.00,1977,2024,9575,"2024-12-04"
"07733X0049/F","BSS001WRHB","PIEZOMETRE - ANCIEN NOYERS (TENCIN - BRGM 38)","38501",5.96230655611786,45.31710151472,237.00,2005,2018,3951,"2024-12-04"
