,Name,Code,Value,coordinates,lat,lon
152210100,"CZARNOWO,Poland",Orz (2656),14110,"(53.560111, 22.2124176)",53.560111, 22.2124176
153210020,"KRASNOSIELC,Poland",Orzyc (2658),14120,"(53.0335809, 21.1575267)",53.0335809, 21.1575267
152210030,"MAKÓW MAZOWIECKI,Poland",Orzyc (2658),14130,"(52.865678, 21.101224)",52.865678, 21.101224
150240020,"KRYŁÓW,Poland",Bug (266),14135,"(50.6830416, 24.0552801)",50.6830416, 24.0552801
150240010,"STRZYŻÓW,Poland",Bug (266),14140,"(49.8702087, 21.7856291)",49.8702087, 21.7856291
151230060,"DOROHUSK,Poland",Bug (266),14150,"(51.1608274, 23.803447)",51.1608274, 23.803447
151230040,"WŁODAWA,Poland",Bug (266),14160,"(51.54127795, 23.529036806689675)",51.54127795, 23.529036806689675
152230080,"KRZYCZEW,Poland",Bug (266),14170,"(52.14751, 23.48873)",52.14751, 23.48873
152230200,"ZABUŻE,Poland",Bug (266),14173,"(52.3114172, 23.0416349)",52.3114172, 23.0416349
152220050,"FRANKOPOL,Poland",Bug (266),14180,"(52.410918, 22.5496974)",52.410918, 22.5496974
152229999,"MAŁKINIA,Poland",Bug (266),14181,"(52.6946017, 22.0348575)",52.6946017, 22.0348575
152210090,"WYSZKÓW,Poland",Bug (266),14190,"(52.5928035, 21.4584581)",52.5928035, 21.4584581
152210150,"POPOWO,Poland",Bug (266),14195,"(54.3098368, 19.11229661374182)",54.3098368, 19.11229661374182
150239997,"WERBKOWICE,Poland",Huczwa (2662),14200,"(50.7509575, 23.767431)",50.7509575, 23.767431
150230070,"GOZDÓW,Poland",Huczwa (2662),14210,"(51.96828, 19.56664)",51.96828, 19.56664
151239992,"OSTRÓW,Poland",Udal (26632),14220,"(52.1046075, 19.848316)",52.1046075, 19.848316
151230050,"RUDA-OPALIN,Poland",Uherka (26634),14230,"(51.2480655, 23.599505)",51.2480655, 23.599505
151239996,"SUCHAWA,Poland",Włodawka (26636),14240,"(51.4981325, 23.4095591)",51.4981325, 23.4095591
151230030,"OKUNINKA,Poland",Włodawka (26636),14250,"(51.5056717, 23.5262631)",51.5056717, 23.5262631
151239995,"LUTA,Poland",Krzywianka (266366),14260,"(51.4613425, 23.4847167)",51.4613425, 23.4847167
151239993,"ŻŁOBEK,Poland",Tarasienka (266368),14270,"(51.4646352, 23.5611106)",51.4646352, 23.5611106
151239994,"OKUNINKA (TRATWA),Poland",Tarasienka (266368),14273,,None,
151230080,"OKUNINKA,Poland",Jez. Białe (26636890),14273,"(51.5056717, 23.5262631)",51.5056717, 23.5262631
152230020,"POROSIUKI,Poland",Krzna (2664),14280,"(52.0162728, 23.0579546)",52.0162728, 23.0579546
152230070,"MALOWA GÓRA,Poland",Krzna (2664),14290,"(52.1031459, 23.4726508)",52.1031459, 23.4726508
152239999,"CICIBÓR,Poland",Klukówka (26646),14300,"(52.076753, 23.1162574)",52.076753, 23.1162574
152230050,"PERKOWICE,Poland",Zielawa (26648),14310,"(52.0028459, 23.2859061)",52.0028459, 23.2859061
151230020,"ROSSOSZ,Poland",Muława (266484),14320,"(51.8574257, 23.1358499)",51.8574257, 23.1358499
151239997,"DOKUDÓW,Poland",Żarnica (266486),14330,"(51.9519958, 23.2171315)",51.9519958, 23.2171315
152220060,"HRUSZEW,Poland",Toczna (26658),14336,"(52.3191677, 22.7161925)",52.3191677, 22.7161925
152230010,"BOĆKI,Poland",Nurzec (2666),14340,"(52.6512834, 23.0426375)",52.6512834, 23.0426375
152220070,"BRAŃSK,Poland",Nurzec (2666),14350,"(52.7454145, 22.8328169)",52.7454145, 22.8328169
152229996,"HORNOWO,Poland",Leśna (26664),14354,"(52.552585, 22.9787886)",52.552585, 22.9787886
152220030,"ZEMBRÓW,Poland",Cetynia (266712),14356,"(52.5284443, 22.3124701)",52.5284443, 22.3124701
152220020,"GOSTKOWO,Poland",Brok (26676),14360,"(52.9583285, 20.9126677)",52.9583285, 20.9126677
152220090,"MIANOWO,Poland",Brok (26676),14362,"(52.7931927, 22.2066514)",52.7931927, 22.2066514
152210130,"NOWE KACZKOWO,Poland",Brok (26676),14370,"(52.7282772, 21.9565954)",52.7282772, 21.9565954
152229997,"PIEŃKI WYCZÓLSKIE,Poland",Liwiec (2668),14380,"(52.1911111, 22.4583333)",52.1911111, 22.4583333
152220040,"KRZEŚLIN,Poland",Liwiec (2668),14390,"(52.2378599, 22.3489556)",52.2378599, 22.3489556
152220010,"ZALIWIE-PIEGAWKI,Poland",Liwiec (2668),14400,"(52.2489297, 22.0966157)",52.2489297, 22.0966157
152210120,"ŁOCHÓW,Poland",Liwiec (2668),14410,"(52.53042, 21.68528)",52.53042, 21.68528
152229998,"ROZKOSZ,Poland",Muchawka (26682),14420,"(51.1478819, 23.6986568)",51.1478819, 23.6986568
152210140,"JAGODNE,Poland",Kostrzyń (26684),14430,"(53.61394, 21.8325)",53.61394, 21.8325
152210110,"ZAWISZYN,Poland",Osownica (26688),14440,"(52.4978916, 21.6758935)",52.4978916, 21.6758935
152210160,"ZAWADY,Poland",Rządza (26716),144405,"(52.7265385, 23.0848978)",52.7265385, 23.0848978
152219995,"ŁOSIE,Poland",Rządza (26716),14441,"(52.4572527, 21.177515)",52.4572527, 21.177515
152210080,"KLEMBÓW,Poland",Cienka (267168),14450,"(52.4063968, 21.3315606)",52.4063968, 21.3315606
152219996,"ZIELONKA,Poland",Długa (267184),14460,"(52.29133185, 21.260566162275364)",52.29133185, 21.260566162275364
152210050,"STRUGA,Poland",Czarna (267186),14470,"(53.77859, 18.03535)",53.77859, 18.03535
153209996,"DZIAŁDOWO,Poland",Wkra (268),14480,"(53.2346517, 20.1817841)",53.2346517, 20.1817841
153190160,"BRUDNICE,Poland",Wkra (268),14490,"(53.0735721, 19.8721474)",53.0735721, 19.8721474
152200020,"TRZCINIEC,Poland",Wkra (268),14500,"(51.4952675, 22.2902805)",51.4952675, 22.2902805
152209996,"SOCHOCIN,Poland",Wkra (268),14501,"(52.6898865, 20.4707992)",52.6898865, 20.4707992
152209995,"CIEKSYN,Poland",Wkra (268),14510,"(52.5742863, 20.6677635)",52.5742863, 20.6677635
152200120,"BORKOWO,Poland",Wkra (268),14515,"(53.7585374, 15.9348217)",53.7585374, 15.9348217
153200050,"SARNOWO,Poland",Szkotówka (2682),14520,"(54.12247, 20.6591)",54.12247, 20.6591
153200020,"SZREŃSK,Poland",Mławka (2684),14530,"(53.01147, 20.12223)",53.01147, 20.12223
153209997,"MOSTOWO,Poland",Przylepnica (26848),14540,"(53.1014899, 21.3709544)",53.1014899, 21.3709544
152200100,"LUBERADZ,Poland",Łydynia (2686),14550,"(52.7598148, 20.4722276)",52.7598148, 20.4722276
152200060,"SARBIEWO,Poland",Raciążnica (26872),14560,"(52.8246054, 15.5388406)",52.8246054, 15.5388406
152200080,"STRACHOWO,Poland",Płonka (26876),14570,"(52.6248993, 20.4399943)",52.6248993, 20.4399943
152209994,"NOWE MIASTO,Poland",Sona (2688),14580,"(52.6563159, 20.6307362)",52.6563159, 20.6307362
152199998,"ŁĘCZYCA,Poland",Bzura (stare koryto) (272156),14590,"(52.054506200000006, 19.198290402458163)",52.054506200000006, 19.198290402458163
152190050,"KWIATKÓWEK,Poland",Bzura (272),14595,"(52.0633418, 19.222426)",52.0633418, 19.222426
152190090,"ORŁÓW,Poland",Bzura (272),14600,"(52.1342517, 19.5705574)",52.1342517, 19.5705574
152199992,"ŁOWICZ,Poland",Bzura (272),14610,"(52.107683, 19.9447873)",52.107683, 19.9447873
152200040,"SOCHACZEW,Poland",Bzura (272),14620,"(52.2367219, 20.25712361363545)",52.2367219, 20.25712361363545
152200050,"ŻUKÓW,Poland",Bzura (272),14621,"(52.2147406, 21.5215653)",52.2147406, 21.5215653
152199997,"KUTNO,Poland",Ochnia (27218),14630,"(52.2317559, 19.3570182)",52.2317559, 19.3570182
152190070,"ŁĘKI KOŚCIELNE,Poland",Ochnia (27218),14640,"(52.1634321, 19.5017484)",52.1634321, 19.5017484
151190070,"GIECZNO,Poland",Moszczenica (2722),14650,"(51.9971082, 19.4512635)",51.9971082, 19.4512635
152190100,"BIELAWY,Poland",Mroga (27234),14660,"(52.0750602, 19.6568518)",52.0750602, 19.6568518
152199993,"CHRUŚLIN,Poland",Bobrówka (27252),14670,"(52.0874894, 19.745812)",52.0874894, 19.745812
151200010,"BORYSŁAW,Poland",Skierniewka (27258),14680,"(51.84753, 20.10163)",51.84753, 20.10163
151200030,"BOGUSZYCE,Poland",Rawka (2726),14682,"(52.4437967, 18.5292899)",52.4437967, 18.5292899
151209996,"KAMION,Poland",Rawka (2726),14690,"(51.9438123, 20.2608016)",51.9438123, 20.2608016
152200010,"KĘSZYCE,Poland",Rawka (2726),14700,"(51.6378418, 19.0002841)",51.6378418, 19.0002841
151200050,"JULIANÓW,Poland",Białka (27266),14705,"(52.0936238, 20.0612542)",52.0936238, 20.0612542
152209998,"SUCHA NOWA,Poland",Sucha (27272),14710,"(52.1626011, 20.173639634752945)",52.1626011, 20.173639634752945
152209997,"DURANÓW,Poland",Pisia (27276),14720,"(52.1880388, 20.2586396)",52.1880388, 20.2586396
152209993,"UTRATA,Poland",Utrata (2728),14730,"(52.2066712, 20.6246856)",52.2066712, 20.6246856
152200090,"KRUBICE,Poland",Utrata (2728),14740,"(52.2427778, 20.4611111)",52.2427778, 20.4611111
152200070,"WŁADYSŁAWÓW,Poland",Łasica (27296),14750,"(52.1034535, 18.4740621)",52.1034535, 18.4740621
152209999,"ŁĘTOWO,Poland",Mołtawa (2732),14752,"(53.7313562, 21.2886417)",53.7313562, 21.2886417
152199994,"PŁOCK-TRZEPOWO,Poland",Brzeźnica (2752),14760,"(52.5887174, 19.7338325)",52.5887174, 19.7338325
152190060,"KLUSEK,Poland",Skrwa Lewa (2754),14770,"(52.5076227, 19.4940997)",52.5076227, 19.4940997
152190150,"LUCIEŃ,Poland",Jez. Lucieńskie (2754619),14772,"(52.4894594, 19.4762292)",52.4894594, 19.4762292
152190130,"LUCIEŃ-OŚRODEK,Poland",Jez. Lucieńskie (2754619),14774,,None,
152190140,"ZWIERZYNIEC,Poland",Dopływ z jez. Lucieńskiego (27546),14776,"(50.6145878, 22.9706317)",50.6145878, 22.9706317
153190110,"SKRWILNO,Poland",Skrwa (2756),14780,"(53.0166946, 19.6247985)",53.0166946, 19.6247985
152199996,"STUDZIENIEC,Poland",Skrwa (2756),14790,"(54.2045103, 21.0690476)",54.2045103, 21.0690476
152190080,"PARZEŃ,Poland",Skrwa (2756),14800,"(52.6513085, 19.5597273)",52.6513085, 19.5597273
152190110,"SIERPC,Poland",Sierpienica (27564),14810,"(52.8529055, 19.6675433)",52.8529055, 19.6675433
152189992,"WIENIEC,Poland",Zgłowiączka (278),14820,"(52.265218, 19.9925425)",52.265218, 19.9925425
152189991,"MARIANKI,Poland",Zgłowiączka (278),14830,"(52.1986014, 19.2965942)",52.1986014, 19.2965942
152199999,"PRZYRUDA,Poland",Zgłowiączka (278),14840,"(52.6403287, 19.0034434)",52.6403287, 19.0034434
152190020,"WŁOCŁAWEK-RUDA,Poland",Zgłowiączka (278),14850,,None,
152190010,"NOWA WIEŚ,Poland",Lubienka (2788),14860,"(50.457263, 20.82771)",50.457263, 20.82771
152190040,"LIPNO,Poland",Mień (2794),14870,"(52.8473901, 19.1792654)",52.8473901, 19.1792654
152180130,"OTŁOCZYNEK,Poland",Tążyna (2796),14880,"(52.8991667, 18.7)",52.8991667, 18.7
153200010,"IDZBARK,Poland",Drwęca (28),14890,"(53.67697, 20.04859)",53.67697, 20.04859
153190170,"OSTRÓDA,Poland",Jez. Drwęckie (28399),14891,"(53.7028533, 19.9623028)",53.7028533, 19.9623028
153190140,"SAMBOROWO,Poland",Drwęca (28),14900,"(53.66495, 19.81912)",53.66495, 19.81912
153190120,"RODZONE,Poland",Drwęca (28),14910,"(53.5198796, 19.6679486)",53.5198796, 19.6679486
153190090,"NOWE MIASTO LUBAWSKIE,Poland",Drwęca (28),14920,"(53.42489945, 19.583923522786442)",53.42489945, 19.583923522786442
153190050,"BRODNICA,Poland",Drwęca (28),14930,"(53.2580224, 19.405433708150433)",53.2580224, 19.405433708150433
153199998,"GOLUB-DOBRZYŃ,Poland",Drwęca (28),14940,"(53.1138924, 19.0544501)",53.1138924, 19.0544501
153180140,"ELGISZEWO,Poland",Drwęca (28),14950,"(53.06388, 18.92588)",53.06388, 18.92588
153209998,"STARE JABŁONKI,Poland",Jez. Szeląg Mały (283219),14951,"(53.69379, 20.10404)",53.69379, 20.10404
153199995,"KOŁODZIEJKI,Poland",Gizela (2854),14960,"(53.58207875, 19.8130859467148)",53.58207875, 19.8130859467148
153190080,"IŁAWA,Poland",Jez. Jeziorak (2856599),14961,"(53.5976095, 19.5612175)",53.5976095, 19.5612175
153190100,"DZIARNY,Poland",Iławka (2856),14970,"(53.57294, 19.62115)",53.57294, 19.62115
153190150,"LIDZBARK,Poland",Wel (286),14980,"(53.2628043, 19.8231836)",53.2628043, 19.8231836
